time,precipitationCal
2001-01-01,6.640674869175727
2001-01-02,4.659524328208087
2001-01-03,0.27474000543788196
2001-01-04,0.3296565020710979
2001-01-05,0.7910258080799111
2001-01-06,30.282911756391325
2001-01-07,0.3974480355695984
2001-01-08,0.618836331396922
2001-01-09,1.848225768135093
2001-01-10,4.820875451713469
2001-01-11,14.481041303360671
2001-01-12,2.4251891633993883
2001-01-13,3.712095491356019
2001-01-14,0.07311335143487135
2001-01-15,18.32350237961029
2001-01-16,0.7566163370138367
2001-01-17,0.11121497547077049
2001-01-18,0.15701230610746245
2001-01-19,0.0169589144139048
2001-01-20,0.0015403010766515662
2001-01-21,0.08656824400045705
2001-01-22,0.1895277656690942
2001-01-23,2.4101814543919495
2001-01-24,3.176714186099164
2001-01-25,4.242406344344528
2001-01-26,2.062137748784191
2001-01-27,0.6722618665811081
2001-01-28,0.41978013113087215
2001-01-29,6.863254479848852
2001-01-30,0.6966625773027705
2001-01-31,0.6798017070815753
2001-02-01,0.3982461428019704
2001-02-02,12.927224382910314
2001-02-03,0.8713191825415756
2001-02-04,0.7328702577010971
2001-02-05,0.38909233071818045
2001-02-06,1.4708805348874976
2001-02-07,1.2266053350349269
2001-02-08,4.62567234951103
2001-02-09,4.5701708337621945
2001-02-10,1.8683264936839483
2001-02-11,0.05078249337228189
2001-02-12,1.0040568607639146
2001-02-13,5.608040431880507
2001-02-14,0.7920256138762621
2001-02-15,12.880653454778312
2001-02-16,1.4864691532081007
2001-02-17,2.3518694928622446
2001-02-18,1.1749793388513792
2001-02-19,0.8453677580679484
2001-02-20,0.6861920194501137
2001-02-21,0.03779054266093986
2001-02-22,0.23545849151010328
2001-02-23,0.3585085053892878
2001-02-24,9.495965140483797
2001-02-25,0.5559483730910195
2001-02-26,0.5438879261772119
2001-02-27,2.871229702107643
2001-02-28,8.908960264575581
2001-03-01,1.4035885282246654
2001-03-02,0.7004273328412237
2001-03-03,0.47451260065573775
2001-03-04,5.4122229355473435
2001-03-05,5.575535967362325
2001-03-06,2.4158199963218614
2001-03-07,4.227788154274229
2001-03-08,1.8799042088131817
2001-03-09,1.9652697997574904
2001-03-10,5.007491694076801
2001-03-11,5.694463031421352
2001-03-12,1.3260808016339904
2001-03-13,0.3084636488051043
2001-03-14,0.9007006182758757
2001-03-15,0.45371698918118253
2001-03-16,1.3359170507967235
2001-03-17,5.082162317279288
2001-03-18,2.104649241353012
2001-03-19,2.4604635685436294
2001-03-20,1.306334303358786
2001-03-21,2.404065615278391
2001-03-22,6.1610662329127655
2001-03-23,10.684421221838223
2001-03-24,0.4317272563282907
2001-03-25,2.0473927083275085
2001-03-26,13.559505449960445
2001-03-27,4.600599076370543
2001-03-28,2.987226237187564
2001-03-29,3.0509391992948305
2001-03-30,0.2957703019807881
2001-03-31,0.918984805155317
2001-04-01,5.450788481234742
2001-04-02,4.962735603654409
2001-04-03,1.611023051797027
2001-04-04,4.196878175042322
2001-04-05,4.800320301760128
2001-04-06,9.336127307032278
2001-04-07,6.861698766812757
2001-04-08,6.45511415510651
2001-04-09,13.148150097865342
2001-04-10,24.678741532766622
2001-04-11,4.822362510040822
2001-04-12,0.6290696741813122
2001-04-13,4.078406254637452
2001-04-14,2.5542185277996694
2001-04-15,11.999896979804184
2001-04-16,9.085879926156428
2001-04-17,14.20772726004047
2001-04-18,10.461007143865462
2001-04-19,0.052707625548161344
2001-04-20,1.3671879310779427
2001-04-21,42.732966336028774
2001-04-22,2.7905629769066227
2001-04-23,1.757111169991402
2001-04-24,20.606682709801923
2001-04-25,8.462123492455932
2001-04-26,17.7461311650452
2001-04-27,18.64325215072722
2001-04-28,33.076987197305634
2001-04-29,4.533437588145307
2001-04-30,1.2791415099919616
2001-05-01,1.7540249492591884
2001-05-02,3.6080373362743905
2001-05-03,1.4226345244218441
2001-05-04,1.5540515990043156
2001-05-05,6.55763892919817
2001-05-06,0.3557415261283233
2001-05-07,4.093029293788728
2001-05-08,61.58602703448989
2001-05-09,8.497153931182174
2001-05-10,7.265764056706119
2001-05-11,3.2882803205294446
2001-05-12,6.34262358854885
2001-05-13,3.348317729642021
2001-05-14,1.3975033315885523
2001-05-15,0.764592336080944
2001-05-16,0.6890491091430823
2001-05-17,0.5434162927372186
2001-05-18,24.316600869266715
2001-05-19,0.25990638558827195
2001-05-20,0.4139266300504769
2001-05-21,8.907690703171815
2001-05-22,0.2235199697494172
2001-05-23,0.09973499604575871
2001-05-24,0.6063152924997001
2001-05-25,1.1799925644791842
2001-05-26,16.931814533983133
2001-05-27,1.5852115041354566
2001-05-28,3.068017238009485
2001-05-29,6.504585596026435
2001-05-30,3.374207976607309
2001-05-31,0.7670060964121291
2001-06-01,0.7932530736814718
2001-06-02,0.5869038943656127
2001-06-03,1.0727874996619617
2001-06-04,19.09528084412533
2001-06-05,0.5407105812388395
2001-06-06,0.47041503874004215
2001-06-07,1.5568135352097892
2001-06-08,1.3430792016779642
2001-06-09,10.206846817350574
2001-06-10,2.1710411980420385
2001-06-11,0.4473418087151564
2001-06-12,0.823807747642345
2001-06-13,1.6933344206877887
2001-06-14,10.725851273998698
2001-06-15,22.75210911868362
2001-06-16,0.5711362028968793
2001-06-17,5.251386172573151
2001-06-18,2.8013228511945707
2001-06-19,1.5648112779607428
2001-06-20,0.20191415305269517
2001-06-21,0.010457008130877991
2001-06-22,0.7244851384324188
2001-06-23,3.3737264126385034
2001-06-24,1.076880087003744
2001-06-25,0.2713680182370077
2001-06-26,8.821335046871539
2001-06-27,1.2896196836386218
2001-06-28,0.025172927599341918
2001-06-29,0.4373983007769831
2001-06-30,0.23322016843253374
2001-07-01,0.5422181524800669
